precious,-0.222162902379,-1493.44093471
victory,-0.221819075912,-1571.28875986
glory,-0.221580780501,-566.388177203
humble,-0.22129301225,-1919.73490985
lord,-0.221225988124,-341.21161478
may,-0.220694865634,-268.362221069
moments,-0.2204827825,-2950.19250033
praises,-0.220390287272,-3449.13222657
bright,-0.220084144401,-336.669045414
clime,-0.219715713934,-2658.70094119
holy,-0.219633391446,-590.263159515
mourn,-0.21957815499,-1974.46523073
riven,-0.219295852129,-3814.55442694
don't,-0.219049559551,-1043.16458248
bold,-0.218198795303,-1248.94552226
never,-0.218104801227,-369.629708691
cross,-0.217785237857,-893.730617065
gained,-0.217353063841,-2800.78271955
will,-0.217293683451,-183.688488087
prayer,-0.216699294627,-731.150054456
i'd,-0.215733631098,-1015.80270595
gems,-0.215586095214,-2181.62866801
way,-0.21529764217,-453.142450206
chains,-0.21420116571,-2154.44707729
plaintive,-0.213628358441,-2916.72703856
strife,-0.212732038784,-1020.5866011
joined,-0.212247919362,-2768.81288191
however,-0.212114618268,-2218.2142059
formed,-0.212019497458,-2431.98549688
tribute,-0.212004381891,-1765.88602612
trust,-0.21134265768,-1246.32741417
purity,-0.21123311818,-2793.76241336
glee,-0.211211459025,-2238.131668
hallowed,-0.210148741122,-1976.31736596
sympathy,-0.209727336087,-2015.94077808
pole,-0.209725565164,-3116.87632805
rules,-0.209487293977,-2629.5888146
distant,-0.208996522818,-1230.4710521
claims,-0.207634987204,-3339.8508386
cause,-0.207399126886,-1121.5325594
prize,-0.206906806045,-2046.04883946
sins,-0.206377887564,-2373.19250865
union,-0.206162873277,-1412.00810305
magic,-0.206074782603,-1335.5477168
regal,-0.205298533084,-3300.24660182
story,-0.205021238885,-1154.42309189
placed,-0.204918059231,-2462.39971909
sorrows,-0.204683013027,-2021.48319887
their,-0.204675498791,-117.961327563
danger,-0.204331157553,-2254.26982377
sin,-0.203470876842,-698.192502638
pledge,-0.203418885368,-4079.10368436
vale,-0.20333903557,-1244.75816194
rear,-0.203287097674,-3492.85745267
plenty,-0.202728088577,-2792.17962601
hopes,-0.202628448514,-1059.63463722
aid,-0.202220647317,-1212.75630438
incense,-0.200843778112,-2458.5702132
sweetest,-0.200344761986,-1711.12032234
pour,-0.200092477028,-2151.28790112
wayward,-0.199862602499,-4080.96445692
native,-0.199671070787,-1316.27093858
relief,-0.198533717865,-2135.76307926
beams,-0.198246032143,-1413.24066438
pure,-0.197342034339,-625.997063175
sway,-0.196056044667,-1809.60296499
gain,-0.195903898705,-1348.07581611
god,-0.195682965449,-161.431093119
lately,-0.195495789644,-4172.56855082
glorious,-0.19528040741,-804.995889386
winning,-0.194836315292,-4897.15605949
foes,-0.194470006525,-1330.05472747
rests,-0.194073545464,-2663.48918296
subject,-0.192835610241,-3629.9138325
rill,-0.192791712053,-2910.35979207
weal,-0.192542750799,-3055.33099053
obey,-0.192490714532,-2482.2567618
throne,-0.192446723,-892.403804775
rainbow,-0.19157931559,-2074.85906517
oppressed,-0.19150998124,-2711.5546496
bowers,-0.191406761205,-1710.57987876
grasp,-0.191281715497,-2604.79919539
father,-0.191074004043,-483.141415197
cheers,-0.19096283087,-3733.6817504
can,-0.190809614817,-297.661331144
aye,-0.190295327236,-920.920126177
glories,-0.190243302251,-2222.25177371
watchful,-0.190158255279,-4265.04875944
dear,-0.190037521437,-343.868606558
school,-0.189976193664,-955.518529089
beguile,-0.189111649337,-3949.08400978
try,-0.188984209248,-1469.97796466
christmas,-0.188030772599,-1132.98319978
every,-0.187610906883,-376.788191035
peace,-0.187477479053,-464.32757731
rend,-0.187457534403,-3298.93976025
raise,-0.187055240935,-1639.57153074
gleaming,-0.186920642948,-2111.37455812
ought,-0.186548994883,-2559.64342182
plains,-0.185885647268,-1739.06645417
blissful,-0.185820803135,-2698.18756029
sped,-0.185781132634,-2149.33766189
cares,-0.185529753874,-1848.79211265
beauteous,-0.185259051116,-1693.07103893
big,-0.184853737882,-1674.86257791
guilty,-0.184403211751,-2024.97301077
away,-0.184203786462,-340.956083971
inspired,-0.183320878936,-3466.16242835
an,-0.183154424326,-102.381068103
longer,-0.182745797519,-1378.71774643
grace,-0.18244556431,-568.074461476
pours,-0.181956304868,-2758.3067701
drum,-0.18193189503,-2280.86188391
b,-0.181761265207,-1461.15571012
pray,-0.181648946672,-914.658666118
twine,-0.181056104484,-3203.81250883
virtue,-0.181052395464,-1244.08242136
scenes,-0.180997730294,-808.126332874
bless,-0.180736959834,-1064.04536893
blushing,-0.180699740639,-2597.78768356
strand,-0.180075661215,-1876.02080469
fragrance,-0.179918638362,-1759.48502071
sons,-0.179453082775,-1004.48527971
blight,-0.179281751324,-2591.87835654
kind,-0.1789630518,-836.03388391
caress,-0.178176713935,-2593.5659502
embrace,-0.178124898931,-1825.78691757
parting,-0.177939382368,-1919.74936396
crystal,-0.177693392729,-1784.7028003
ready,-0.177601055417,-1517.26959716
tried,-0.177506432347,-1547.11582222
lines,-0.17747428837,-964.329639695
accents,-0.176427851706,-1684.63052352
wing,-0.176310032836,-1043.29472091
led,-0.176227638122,-1109.8164213
balm,-0.17607650749,-2101.69807219
yield,-0.175536472648,-1295.91000849
page,-0.1754974875,-963.569042391
chief,-0.175425626428,-935.791651062
cot,-0.175294062213,-2509.57983078
tempest,-0.175058023992,-1449.75394941
fairy,-0.174628785603,-596.714390524
prepare,-0.174505280279,-3168.80463338
nations,-0.174361801443,-1016.47411189
general,-0.173898402977,-1860.67126295
teach,-0.1720816943,-1454.98191264
miss,-0.171914753921,-896.264494514
adieu,-0.171624050012,-1854.63221023
bow,-0.171622754372,-1058.11461829
coming,-0.171296362009,-938.480757965
guardian,-0.171136531616,-2984.9811028
shock,-0.1711088569,-2808.62985275
olden,-0.170770630705,-2633.46673707
prepared,-0.170759360351,-3196.20441018
each,-0.170699564985,-233.712396765
lend,-0.170694795368,-2919.08346825
willing,-0.170441600854,-2662.91045397
honoured,-0.170341236649,-2315.07826792
gainst,-0.17015065583,-1247.59002836
warriors,-0.169345998756,-1821.33506935
early,-0.169316239543,-898.521568479
harmony,-0.169121111733,-1706.60908787
lurid,-0.169104598825,-3447.51813114
right,-0.168801861328,-544.820388123
endless,-0.16880017266,-1375.42421345
billows,-0.168758746434,-1681.46166002
country,-0.168706991068,-635.82623814
bestow,-0.168588193616,-2650.54677557
leader,-0.168414786646,-2935.79067082
modern,-0.168032891192,-1904.23214729
conscience,-0.167542608406,-1834.96187169
rife,-0.167430505076,-3101.54392006
radiant,-0.166879554486,-1158.78152881
message,-0.166365921069,-1517.53705752
power,-0.166336111332,-375.211460486
struggle,-0.166266443173,-2169.93872399
rejoice,-0.166176934659,-1617.11539566
twas,-0.166104491326,-508.515769189
freely,-0.165860071515,-2739.22850685
received,-0.165559509536,-2731.63020775
state,-0.165085108786,-611.410344025
got,-0.164480549947,-873.351618987
free,-0.164343199026,-510.264023561
lustre,-0.16429437021,-1478.76836011
glowing,-0.163025376836,-1315.32157237
modest,-0.162982189732,-2273.23592533
revealed,-0.162918190368,-1481.40515898
joyous,-0.162527347331,-1412.20617575
seldom,-0.162386399075,-2623.49691794
riches,-0.162296215342,-2804.15265295
beauties,-0.162114749636,-1941.83449079
trod,-0.162103097153,-1619.43884856
worthy,-0.16207449463,-1909.95629633
harp,-0.162068545492,-1176.01032112
linger,-0.161923385291,-1858.06368686
roll,-0.161184240328,-1080.15474717
lesson,-0.161137529363,-1959.98984948
honour,-0.160728834589,-905.153601101
plain,-0.16069612317,-705.329669422
closely,-0.160671572728,-2527.89121919
wildly,-0.16062782388,-2206.74794625
ring,-0.160557247997,-540.953454997
path,-0.160460639776,-760.459102506
honest,-0.160432941461,-1004.2135656
record,-0.159942730362,-2370.74252894
declare,-0.159552145581,-3029.84251771
childhood,-0.159217541748,-1183.04194126
charity,-0.158880071413,-2246.5294814
fish,-0.158133369427,-649.95063344
dreary,-0.158023813408,-1639.18923301
won,-0.157777939581,-955.497321173
threw,-0.157577601295,-1618.71830613
glide,-0.157253093837,-1790.28820822
upward,-0.157052227004,-1439.02237262
th,-0.15687525197,-362.698999545
waved,-0.156706379131,-2496.59788148
spirit,-0.15665420213,-295.627126052
just,-0.156466311916,-413.435785744
creation,-0.156362570461,-1091.20478441
boldly,-0.156295394388,-2116.68139997
real,-0.156065280707,-1633.85348717
goodness,-0.155985602208,-2504.77727234
work,-0.155670077732,-472.401361465
foe,-0.155447221852,-850.31336376
its,-0.154977530465,-102.24676511
brightest,-0.154751444674,-2446.03286859
kindred,-0.154718616659,-1704.79684997
daughters,-0.154371178152,-2500.06049223
wand,-0.153958100597,-2875.65495108
happiness,-0.15340698293,-1032.58314269
higher,-0.153103691785,-1039.84747684
journey,-0.152699760928,-1542.3496385
constant,-0.152613734398,-2066.83411364
garb,-0.152356909129,-3701.25789331
stain,-0.152318307083,-1925.36954456
master,-0.152228008097,-713.174936161
p,-0.152163529362,-1072.84336589
darling,-0.152123437927,-829.843060026
mortals,-0.151752401908,-1858.28785307
fearful,-0.151748464878,-1198.07607072
nobly,-0.151628810465,-2660.20379265
richest,-0.151457411532,-2834.57677972
ocean,-0.151301462014,-561.155371729
retreat,-0.151054364732,-2472.95423976
numbers,-0.150590349255,-2118.22972952
boys,-0.150266267056,-640.265709408
lyre,-0.150133119056,-1404.7338259
means,-0.150006664383,-1815.87423328
resting,-0.149961971812,-2255.48812655
flag,-0.149928339329,-664.419163444
fight,-0.14991429009,-735.394592096
mingle,-0.149663192725,-2802.66006915
springtime,-0.14957395619,-2254.5095225
future,-0.149564254097,-960.265773476
devotion,-0.149453293763,-1831.89482701
source,-0.149214607602,-1691.07759976
decked,-0.149048989743,-2539.86787117
until,-0.148725440942,-656.274093804
fragrant,-0.147920551475,-1060.73694091
sought,-0.147846299007,-842.874670084
strain,-0.147495716446,-1126.47549122
war,-0.147138707796,-404.565693194
mantle,-0.146945313949,-2269.48166178
pious,-0.14669614461,-1875.75776799
southern,-0.146479399022,-1266.33964935
valleys,-0.146325333979,-1835.71036423
placid,-0.146309114135,-2345.41854498
crew,-0.146264088937,-1493.90356571
sealed,-0.146234012857,-2574.19329661
refuge,-0.145985579417,-2265.89058965
meet,-0.145981622643,-575.240276634
greater,-0.145911137916,-1505.29948353
marks,-0.145858384347,-3012.84644829
celestial,-0.145355002248,-1204.52107103
ward,-0.145188065299,-3143.04087272
cherish,-0.144863382319,-2473.80664477
gladness,-0.143872462177,-1217.37879045
parents,-0.143574717851,-1884.69134847
sunbeams,-0.142982309143,-1630.62542594
guards,-0.142974856384,-2555.7449684
six,-0.142885554443,-1802.33686779
sadly,-0.142761816551,-1690.59099787
labours,-0.142375497525,-2510.22275451
warrior,-0.142237532633,-1223.072292
banners,-0.142209223425,-1377.85940247
garments,-0.142082873701,-2215.04913699
innocence,-0.142055749847,-2086.38396687
reason,-0.141961719789,-1157.71196719
eternal,-0.141924130894,-536.13869518
sent,-0.141510555935,-882.06448383
mystic,-0.141320206625,-940.522852455
healing,-0.141097424014,-2293.88476284
lead,-0.141043250273,-920.987160633
foaming,-0.140938476319,-1947.72097836
freedom,-0.140701470186,-482.074592287
robes,-0.140678380621,-1553.77506451
soldiers,-0.140575585445,-1631.94008612
chorus,-0.139794267914,-274.072526428
flight,-0.139761985596,-871.133089211
ambition,-0.139577916902,-1544.04081291
stop,-0.139366224902,-1493.46338236
son,-0.139148725014,-436.32060497
swelling,-0.139117616185,-1720.24366195
soldier,-0.138855050467,-589.195014901
drear,-0.138579957113,-1718.30617828
mothers,-0.138363661553,-2282.62742994
anew,-0.1381401925,-1576.44393962
race,-0.137962083205,-634.873699523
rod,-0.137852832353,-1681.65422196
soothe,-0.137523206683,-2355.15974836
victor,-0.137352817349,-2144.90955999
evening,-0.137335921989,-558.936603502
amid,-0.137242728022,-557.660153952
bend,-0.136961952806,-1430.26347924
silvery,-0.136904917838,-1432.8340989
seek,-0.136710860893,-699.377792977
pinions,-0.136432328156,-1994.44312483
shine,-0.136202559068,-650.015430589
memories,-0.136111636787,-1043.59789918
telling,-0.136069197668,-1908.49670106
arise,-0.136039398133,-1053.63990043
today,-0.13585886417,-491.911997697
throughout,-0.135606298829,-1648.56956712
sends,-0.135528828577,-2148.8229054
cheered,-0.135117514105,-2730.56505002
deck,-0.134900032381,-1252.01279054
sing,-0.134686889696,-339.326113948
dash,-0.134446305814,-2243.96181228
shore,-0.134103264701,-457.656099429
thrilling,-0.134046318507,-1718.27713948
alike,-0.133831765533,-1554.02273181
rest,-0.133782534074,-326.323978779
rolls,-0.133573814086,-2091.32332725
public,-0.133373304997,-1834.48953327
bleeding,-0.133101297577,-1905.76416637
rival,-0.133045151678,-2000.54799304
rills,-0.132910038225,-2384.22716877
r,-0.13272635349,-370.212425218
dome,-0.132697838105,-1392.32372587
knell,-0.13262699693,-1785.45723674
graces,-0.132361972574,-2357.61978971
truly,-0.13222985803,-1709.44342389
wandered,-0.132171968656,-1379.82366233
mountains,-0.132155694359,-759.28977968
worldly,-0.132008211592,-2332.18317528
descend,-0.131927752124,-2166.8700943
glade,-0.131632390602,-2048.41324721
husband,-0.131617121759,-965.594397744
few,-0.131173428606,-820.801397914
generous,-0.130993121083,-1514.66263898
possess,-0.130929804968,-2486.95976766
liquid,-0.13060007552,-1922.43225478
hymn,-0.130566395395,-1297.93271513
becomes,-0.130550346699,-2488.0542084
supreme,-0.130474989372,-1572.54590237
bliss,-0.13045706462,-511.031362232
fraught,-0.130354147108,-1808.92896729
now,-0.129868728716,-142.074843132
friendly,-0.129327086375,-1628.63261983
hosts,-0.129306761713,-1270.88370582
paid,-0.129290521479,-1903.05431576
cease,-0.129027950311,-903.060322496
concealed,-0.128971031265,-2387.8402974
lofty,-0.128959633619,-725.141849742
dressed,-0.128908222399,-1780.35156495
orb,-0.128905524561,-1873.2808874
echo,-0.128904371089,-1087.26170911
lays,-0.128528560405,-1512.69364711
choir,-0.12843771163,-2022.31962881
river,-0.128301620203,-322.120717164
arrayed,-0.128301209963,-1886.57873522
health,-0.12828221832,-1146.52487357
swell,-0.128277921409,-1274.44609709
earnest,-0.128276545333,-1414.80828239
zone,-0.128248378526,-2602.15127549
renew,-0.127946534033,-2590.8184109
fly,-0.127904981098,-739.851706706
monster,-0.127743057044,-809.270652833
base,-0.127739274269,-1345.42198664
pearly,-0.12764912375,-2489.10047467
reveal,-0.127351467083,-1972.73868365
prove,-0.127277923027,-1033.33234995
blessing,-0.127227061613,-1203.9387053
there,-0.12664790236,-127.727416019
others,-0.126309202507,-746.161614703
tyrant,-0.126304373083,-1081.81232551
grim,-0.126046261617,-1328.4226348
gratitude,-0.125871898612,-1865.91577838
stout,-0.125846915974,-1974.81635426
check,-0.12550922419,-2368.71230587
get,-0.12543907736,-680.937144459
former,-0.125419179524,-1889.605215
darkest,-0.125405962824,-2317.31331398
u,-0.125248899541,-715.222701173
birth,-0.12511415933,-724.375780421
dews,-0.124999277438,-1463.0862363
grant,-0.124685733959,-1084.09475951
increase,-0.124475407173,-2278.67909307
throw,-0.124434288544,-1803.73164249
theme,-0.12441424321,-1439.29070413
gather,-0.124358346877,-1078.6104501
waving,-0.124330472027,-1365.8627864
prey,-0.124307499681,-1597.41968097
dearest,-0.123861613698,-1331.19335717
wonderful,-0.123819734022,-1406.8266094
charms,-0.123777505242,-832.581569374
ample,-0.123749212651,-2077.33244136
clasp,-0.12371616894,-1449.93616834
banks,-0.123699161304,-1483.53145541
shores,-0.123598796745,-1220.58325368
graceful,-0.123523798897,-1580.11964123
tender,-0.123106823878,-444.975023684
beam,-0.122991778532,-877.362847863
captain,-0.122990039149,-1335.21220785
bell,-0.122900523526,-710.082219545
tear,-0.122811677576,-511.240468537
baby,-0.122401207854,-743.702642997
fleeting,-0.122116099137,-1737.13660291
battle,-0.122052644442,-423.77196907
sisters,-0.122003096706,-1561.71458924
feed,-0.121679736711,-1474.2772858
chair,-0.121643622662,-903.190965971
sabbath,-0.121312309207,-1524.50743878
always,-0.121276802163,-495.07732727
maiden,-0.121131083292,-528.289535775
learn,-0.121118878751,-965.381158466
reap,-0.120714462546,-2207.33382138
m,-0.120412806756,-323.323440758
minds,-0.120381822679,-1226.45061007
children,-0.120268215747,-314.674467375
hasten,-0.119998071711,-2521.06117891
mercy,-0.119947719754,-658.245467603
us,-0.119884002756,-148.657409625
daily,-0.119825703802,-884.363699445
sublime,-0.11977164598,-727.39427681
ceaseless,-0.11968039062,-1731.02147622
returning,-0.119559168922,-1550.92100967
plant,-0.119524664521,-2223.6196362
fitful,-0.119502463961,-2116.43388015
give,-0.119327325538,-341.908092318
array,-0.119114566513,-1623.83024669
hue,-0.118986113649,-1007.59360067
conquer,-0.118758992063,-2566.50266654
toil,-0.118656851289,-541.391521528
want,-0.118599217974,-628.519054289
justice,-0.118575152698,-1047.41550451
brings,-0.118390737657,-1082.32196356
centre,-0.117420209715,-2255.2173577
bought,-0.117331000126,-1818.62210235
tempests,-0.117204493774,-1984.33939903
guard,-0.117178078871,-1112.81648255
nigh,-0.117173470145,-888.829365675
thy,-0.117150847061,-44.6556239208
following,-0.116954476847,-1432.02539726
breezes,-0.116880027688,-1257.64310544
mankind,-0.116814309986,-936.190764339
believe,-0.116748256663,-836.415903756
flowing,-0.116687659807,-1186.63809463
desolation,-0.116337579035,-2002.7702546
heights,-0.116143971402,-969.463175251
chosen,-0.116097999152,-1327.50748382
good,-0.116095100424,-239.523507569
vile,-0.116092853709,-1134.78325897
flee,-0.116017070157,-1324.97485242
courage,-0.115689243589,-1074.74141431
waters,-0.115420242716,-442.808272281
around,-0.115380813857,-331.033549535
press,-0.115318949782,-1066.84195082
millions,-0.115146956649,-1426.69492821
pressed,-0.114974928594,-1107.6776669
glistening,-0.114679002555,-1956.14387886
gains,-0.114487484432,-2809.88390364
sunlight,-0.114384379602,-809.37557652
while,-0.114377461827,-149.735537375
victim,-0.114339987026,-1767.4999485
muse,-0.113660390332,-645.251497857
little,-0.113498285239,-114.533645484
mount,-0.113446709587,-1175.93082766
tomb,-0.113251741455,-484.363591225
purpose,-0.113174263168,-1261.69679456
speed,-0.113014932497,-1062.07855014
final,-0.112928257561,-1942.08528165
filled,-0.112927038213,-705.187324643
selfish,-0.112912043979,-1502.70158443
stricken,-0.112889843947,-1555.535421
earth,-0.112769025338,-136.296727152
soothing,-0.112570006736,-2128.34646435
bridal,-0.112435872156,-1056.98011639
grove,-0.11239174339,-1029.99194716
disease,-0.112352059093,-2632.61981956
thunders,-0.112339039779,-1772.86391079
board,-0.112337374587,-1710.98730389
echoed,-0.112148107262,-2610.59564381
sphere,-0.112122225594,-1110.30082031
march,-0.111570586576,-722.569636778
g,-0.111159989555,-983.011070851
advance,-0.111095908333,-2189.40869498
ear,-0.110941675975,-587.3944582
eden,-0.110794261662,-880.42818378
gladly,-0.110786078101,-1731.0284886
de,-0.110784168769,-188.767394776
vessel,-0.110632824547,-1197.11565759
profound,-0.110612200702,-1797.23710954
indian,-0.11061036472,-858.633520313
ruled,-0.110596368561,-1591.67934522
reward,-0.11053736461,-1681.77233863
hero,-0.110382172629,-901.450388135
nought,-0.110333439516,-550.097914151
parent,-0.110328214592,-1784.9628878
changing,-0.110051691386,-1434.95978534
destroy,-0.110038834403,-1863.94928032
poverty,-0.109902511999,-1645.12362461
tide,-0.10965742955,-481.156033153
boon,-0.109089093614,-1483.10838277
virtues,-0.108988101951,-1727.02480447
boundless,-0.108522011622,-1311.708811
depths,-0.108431177649,-918.84068963
social,-0.108303975336,-583.041285168
tidings,-0.108297204295,-1595.7812602
rage,-0.108269761401,-1095.58245997
tints,-0.108209783113,-1559.75325143
price,-0.108165491584,-1677.59170866
signal,-0.107410451754,-2251.17838009
torn,-0.107306026622,-1377.31477203
became,-0.107225052664,-1445.60701559
pair,-0.107087736873,-1426.08840395
years,-0.106973799597,-247.158436653
slumbers,-0.106711611805,-2140.18944242
money,-0.106676890589,-811.842476356
idol,-0.106539108836,-2331.48703459
store,-0.106325021975,-1076.11365734
mary,-0.106200797062,-451.436213522
matter,-0.106117068256,-1138.2171184
revel,-0.105860199265,-2320.07849107
bosom,-0.105623599999,-383.930525535
filling,-0.105555782685,-2375.53251858
train,-0.105536277828,-804.121931125
steals,-0.105439152451,-1834.86197082
tie,-0.105384379844,-447.208485854
untold,-0.105346717233,-1648.49814702
secure,-0.104740414959,-1145.87513399
dell,-0.104662062551,-1427.82591461
rule,-0.104576032605,-451.558022057
claim,-0.104528609038,-789.993799654
vengeance,-0.10442986823,-1063.54400316
game,-0.104372557376,-1128.83948342
gathered,-0.103960220156,-987.516409982
wants,-0.103725205822,-1299.89692795
would,-0.103544422179,-146.950360657
fought,-0.102975257598,-1026.33081363
spot,-0.102826925824,-705.812519059
w,-0.102638885321,-766.455072141
kindly,-0.102486397943,-1084.82584647
poem,-0.102469572879,-1021.14322061
ken,-0.102399813306,-1541.92265208
bathed,-0.10231079623,-2138.78292715
y,-0.102266647412,-553.347354589
began,-0.102219590274,-807.930688525
harvest,-0.102173476423,-726.863223317
bear,-0.101762718895,-480.95672823
food,-0.101328636913,-886.600481712
scan,-0.101156658195,-2153.8715659
infant,-0.100866061551,-826.100769496
ho,-0.100861887523,-563.149218187
clad,-0.100795932089,-1008.08074667
history,-0.100545078986,-1336.6130615
honours,-0.100543055349,-1490.92233578
church,-0.100528228698,-473.050470219
oil,-0.10047538097,-1156.32180733
robed,-0.100302985885,-1441.62791908
needed,-0.100289665064,-2017.41433991
wished,-0.099847750026,-1219.91125511
greeting,-0.0997093304616,-1620.99336982
j,-0.0995575455939,-188.364995088
fathers,-0.0995473065336,-1016.69881198
repose,-0.0994279603218,-737.71749018
abode,-0.0989509557381,-1542.18673454
carried,-0.0985568704481,-1890.25123828
altar,-0.0985060105741,-657.302749691
distress,-0.0982117361393,-1301.40976405
trade,-0.0980630921843,-1014.7859158
army,-0.098059867678,-1068.27541762
lion,-0.0980389430924,-756.159749801
pen,-0.0979884609709,-1045.94598713
top,-0.0979863970236,-909.383135483
remains,-0.0977894639998,-1507.83876513
mountain,-0.0970725458165,-313.457614809
near,-0.0969839854584,-326.643569519
golden,-0.096979405952,-213.236628636
sceptre,-0.096966797399,-1754.26969581
abide,-0.0965614960836,-1406.63396544
affection,-0.0965587162263,-934.72471128
